Time	Temperature	Weight	Weight	Heat Flow
min	°C	%	µg	mW
2.995	45.88	99.2581	18622.8535	-0.628
3.003	45.97	99.2539	18622.0695	-0.583
3.012	46.06	99.2497	18621.2801	-0.539
3.020	46.15	99.2455	18620.4907	-0.495
3.028	46.23	99.2413	18619.6994	-0.452
3.037	46.32	99.2371	18618.9045	-0.409
3.045	46.41	99.2328	18618.1060	-0.365
3.053	46.50	99.2285	18617.3056	-0.321
3.062	46.59	99.2243	18616.5034	-0.278
3.070	46.67	99.2200	18615.6976	-0.235
3.078	46.76	99.2157	18614.8900	-0.192
3.087	46.85	99.2113	18614.0787	-0.149
3.095	46.94	99.2070	18613.2638	-0.106
3.103	47.02	99.2026	18612.4453	-0.063
3.112	47.11	99.1983	18611.6249	-0.021
3.120	47.20	99.1939	18610.8027	0.021
3.128	47.28	99.1895	18609.9769	0.063
3.137	47.37	99.1851	18609.1474	0.104
3.145	47.46	99.1806	18608.3162	0.145
3.153	47.54	99.1762	18607.4831	0.187
3.162	47.63	99.1717	18606.6482	0.229
3.170	47.72	99.1673	18605.8078	0.270
3.178	47.80	99.1628	18604.9674	0.312
3.187	47.89	99.1583	18604.1216	0.353
3.195	47.98	99.1538	18603.2776	0.395
3.203	48.06	99.1492	18602.4281	0.436
3.212	48.15	99.1447	18601.5786	0.478
3.220	48.24	99.1402	18600.7255	0.519
3.228	48.32	99.1356	18599.8688	0.560
3.237	48.41	99.1310	18599.0120	0.601
3.245	48.49	99.1264	18598.1498	0.641
3.253	48.58	99.1218	18597.2876	0.682
3.262	48.67	99.1172	18596.4218	0.722
3.270	48.75	99.1126	18595.5560	0.762
3.278	48.84	99.1080	18594.6865	0.803
3.287	48.92	99.1033	18593.8134	0.842
3.295	49.01	99.0987	18592.9403	0.882
3.303	49.10	99.0940	18592.0617	0.922
3.312	49.18	99.0893	18591.1813	0.961
3.320	49.27	99.0846	18590.2973	1.001
3.328	49.35	99.0799	18589.4132	1.041
3.337	49.44	99.0751	18588.5256	1.080
3.345	49.52	99.0704	18587.6306	1.119
3.353	49.61	99.0656	18586.7357	1.158
3.362	49.69	99.0608	18585.8389	1.197
3.370	49.78	99.0560	18584.9385	1.237
3.378	49.86	99.0512	18584.0363	1.277
3.387	49.95	99.0464	18583.1304	1.316
3.395	50.03	99.0416	18582.2228	1.354
3.403	50.12	99.0367	18581.3115	1.393
3.412	50.20	99.0318	18580.4001	1.432
3.420	50.29	99.0270	18579.4870	1.471
3.428	50.37	99.0221	18578.5739	1.510
3.437	50.46	99.0172	18577.6553	1.550
3.445	50.54	99.0123	18576.7367	1.589
3.453	50.63	99.0074	18575.8145	1.627
3.462	50.71	99.0025	18574.8904	1.666
3.470	50.80	98.9975	18573.9627	1.704
3.478	50.88	98.9926	18573.0332	1.743
3.487	50.97	98.9876	18572.0965	1.782
3.495	51.05	98.9826	18571.1579	1.820
3.503	51.14	98.9776	18570.2156	1.858
3.512	51.22	98.9725	18569.2697	1.896
3.520	51.31	98.9675	18568.3239	1.933
3.528	51.39	98.9624	18567.3725	1.970
3.537	51.48	98.9573	18566.4212	2.008
3.545	51.56	98.9522	18565.4662	2.045
3.553	51.65	98.9471	18564.5058	2.083
3.562	51.73	98.9420	18563.5436	2.121
3.570	51.82	98.9369	18562.5795	2.158
3.578	51.90	98.9317	18561.6136	2.196
3.587	51.98	98.9265	18560.6423	2.234
3.595	52.07	98.9213	18559.6673	2.272
3.603	52.15	98.9161	18558.6887	2.310
3.612	52.24	98.9109	18557.7046	2.348
3.620	52.32	98.9056	18556.7187	2.386
3.628	52.41	98.9003	18555.7255	2.423
3.637	52.49	98.8950	18554.7287	2.460
3.645	52.58	98.8897	18553.7319	2.498
3.653	52.66	98.8844	18552.7333	2.535
3.662	52.74	98.8790	18551.7292	2.572
3.670	52.83	98.8737	18550.7215	2.609
3.678	52.91	98.8683	18549.7138	2.646
3.687	53.00	98.8629	18548.7042	2.683
3.695	53.08	98.8575	18547.6947	2.720
3.703	53.17	98.8521	18546.6852	2.756
3.712	53.25	98.8468	18545.6756	2.793
3.720	53.33	98.8414	18544.6661	2.830
3.728	53.42	98.8360	18543.6529	2.867
3.737	53.50	98.8306	18542.6379	2.904
3.745	53.59	98.8252	18541.6247	2.941
3.753	53.67	98.8197	18540.6043	2.978
3.762	53.76	98.8143	18539.5802	3.014
3.770	53.84	98.8088	18538.5488	3.051
3.778	53.93	98.8033	18537.5193	3.087
3.787	54.01	98.7978	18536.4861	3.123
3.795	54.10	98.7923	18535.4565	3.161
3.803	54.18	98.7868	18534.4252	3.197
3.812	54.26	98.7813	18533.3902	3.233
3.820	54.35	98.7757	18532.3479	3.270
3.828	54.43	98.7702	18531.3056	3.306
3.837	54.52	98.7646	18530.2597	3.341
3.845	54.60	98.7590	18529.2101	3.377
3.853	54.69	98.7534	18528.1588	3.413
3.862	54.77	98.7477	18527.0965	3.449
3.870	54.85	98.7420	18526.0287	3.486
3.878	54.94	98.7363	18524.9573	3.521
3.887	55.02	98.7306	18523.8823	3.557
3.895	55.11	98.7249	18522.8055	3.593
3.903	55.19	98.7191	18521.7286	3.629
3.912	55.27	98.7134	18520.6536	3.666
3.920	55.36	98.7077	18519.5822	3.702
3.928	55.44	98.7020	18518.5145	3.739
3.937	55.53	98.6963	18517.4449	3.775
3.945	55.61	98.6906	18516.3753	3.811
3.953	55.70	98.6849	18515.3003	3.848
3.962	55.78	98.6791	18514.2198	3.884
3.970	55.87	98.6733	18513.1357	3.920
3.978	55.95	98.6676	18512.0552	3.956
3.987	56.04	98.6618	18510.9748	3.991
3.995	56.12	98.6561	18509.8961	4.026
4.003	56.21	98.6503	18508.8102	4.062
4.012	56.29	98.6445	18507.7206	4.097
4.020	56.38	98.6387	18506.6383	4.133
4.028	56.46	98.6329	18505.5524	4.169
4.037	56.55	98.6271	18504.4628	4.205
4.045	56.63	98.6213	18503.3787	4.241
4.053	56.71	98.6155	18502.2946	4.277
4.062	56.80	98.6098	18501.2086	4.313
4.070	56.88	98.6040	18500.1227	4.349
4.078	56.97	98.5982	18499.0331	4.385
4.087	57.05	98.5923	18497.9363	4.420
4.095	57.14	98.5864	18496.8358	4.456
4.103	57.22	98.5805	18495.7280	4.493
4.112	57.31	98.5746	18494.6130	4.528
4.120	57.39	98.5687	18493.5034	4.564
4.128	57.48	98.5628	18492.3956	4.600
4.137	57.56	98.5569	18491.2842	4.636
4.145	57.65	98.5509	18490.1728	4.672
4.153	57.73	98.5450	18489.0632	4.708
4.162	57.82	98.5391	18487.9573	4.744
4.170	57.90	98.5332	18486.8532	4.780
4.178	57.99	98.5273	18485.7472	4.817
4.187	58.07	98.5215	18484.6431	4.852
4.195	58.16	98.5156	18483.5408	4.888
4.203	58.24	98.5097	18482.4385	4.924
4.212	58.33	98.5038	18481.3325	4.960
4.220	58.41	98.4979	18480.2193	4.995
4.228	58.50	98.4919	18479.0988	5.031
4.237	58.58	98.4859	18477.9747	5.067
4.245	58.67	98.4799	18476.8451	5.104
4.253	58.76	98.4739	18475.7209	5.139
4.262	58.84	98.4680	18474.6059	5.175
4.270	58.93	98.4620	18473.4890	5.211
4.278	59.01	98.4561	18472.3795	5.246
4.287	59.10	98.4502	18471.2680	5.281
4.295	59.18	98.4443	18470.1621	5.317
4.303	59.27	98.4384	18469.0634	5.352
4.312	59.35	98.4326	18467.9666	5.389
4.320	59.44	98.4267	18466.8697	5.424
4.328	59.52	98.4209	18465.7711	5.461
4.337	59.61	98.4149	18464.6578	5.497
4.345	59.69	98.4090	18463.5446	5.533
4.353	59.78	98.4031	18462.4350	5.569
4.362	59.86	98.3972	18461.3273	5.606
4.370	59.95	98.3913	18460.2159	5.643
4.378	60.04	98.3853	18459.0990	5.680
4.387	60.12	98.3793	18457.9785	5.716
4.395	60.21	98.3734	18456.8598	5.753
4.403	60.29	98.3674	18455.7448	5.790
4.412	60.38	98.3615	18454.6316	5.826
4.420	60.46	98.3556	18453.5238	5.862
4.428	60.55	98.3497	18452.4160	5.899
4.437	60.64	98.3438	18451.3046	5.936
4.445	60.72	98.3378	18450.1914	5.972
4.453	60.81	98.3319	18449.0782	6.009
4.462	60.89	98.3260	18447.9686	6.045
4.470	60.98	98.3201	18446.8645	6.082
4.478	61.06	98.3142	18445.7567	6.118
4.487	61.15	98.3083	18444.6508	6.155
4.495	61.24	98.3024	18443.5485	6.192
4.503	61.32	98.2966	18442.4462	6.228
4.512	61.41	98.2907	18441.3402	6.264
4.520	61.50	98.2847	18440.2306	6.299
4.528	61.58	98.2788	18439.1229	6.335
4.537	61.67	98.2730	18438.0187	6.371
4.545	61.75	98.2671	18436.9110	6.406
4.553	61.84	98.2611	18435.7978	6.442
4.562	61.93	98.2552	18434.6864	6.478
4.570	62.01	98.2493	18433.5768	6.513
4.578	62.10	98.2434	18432.4654	6.549
4.587	62.18	98.2374	18431.3503	6.585
4.595	62.27	98.2315	18430.2444	6.622
4.603	62.36	98.2256	18429.1421	6.658
4.612	62.44	98.2198	18428.0398	6.696
4.620	62.53	98.2139	18426.9393	6.732
4.628	62.62	98.2081	18425.8424	6.769
4.637	62.70	98.2022	18424.7474	6.805
4.645	62.79	98.1964	18423.6542	6.842
4.653	62.87	98.1906	18422.5592	6.878
4.662	62.96	98.1847	18421.4623	6.916
4.670	63.05	98.1789	18420.3654	6.952
4.678	63.13	98.1730	18419.2631	6.989
4.687	63.22	98.1671	18418.1590	7.026
4.695	63.31	98.1613	18417.0603	7.062
4.703	63.39	98.1554	18415.9635	7.098
4.712	63.48	98.1496	18414.8721	7.135
4.720	63.57	98.1437	18413.7753	7.171
4.728	63.65	98.1379	18412.6820	7.208
4.737	63.74	98.1321	18411.5870	7.244
4.745	63.83	98.1262	18410.4920	7.281
4.753	63.91	98.1204	18409.4006	7.318
4.762	64.00	98.1146	18408.3146	7.355
4.770	64.09	98.1088	18407.2269	7.391
4.778	64.17	98.1031	18406.1410	7.427
4.787	64.26	98.0972	18405.0514	7.464
4.795	64.35	98.0914	18403.9600	7.501
4.803	64.43	98.0856	18402.8686	7.538
4.812	64.52	98.0798	18401.7772	7.574
4.820	64.61	98.0740	18400.6913	7.611
4.828	64.69	98.0682	18399.6071	7.648
4.837	64.78	98.0625	18398.5230	7.684
4.845	64.87	98.0567	18397.4444	7.720
4.853	64.95	98.0510	18396.3675	7.757
4.862	65.04	98.0452	18395.2925	7.794
4.870	65.13	98.0395	18394.2193	7.831
4.878	65.21	98.0338	18393.1443	7.867
4.887	65.30	98.0281	18392.0711	7.904
