Time	Temperature	Weight	Weight	Heat Flow
min	°C	%	mg	mW
2.537	45.83	97.5605	3.6602	-13.933
2.545	45.92	97.5505	3.6598	-13.898
2.553	46.01	97.5406	3.6595	-13.862
2.562	46.10	97.5306	3.6591	-13.827
2.570	46.19	97.5207	3.6587	-13.791
2.578	46.28	97.5108	3.6583	-13.756
2.587	46.37	97.5008	3.6580	-13.720
2.595	46.46	97.4909	3.6576	-13.684
2.603	46.55	97.4810	3.6572	-13.648
2.612	46.64	97.4711	3.6568	-13.611
2.620	46.73	97.4611	3.6565	-13.575
2.628	46.82	97.4512	3.6561	-13.539
2.637	46.92	97.4413	3.6557	-13.503
2.645	47.01	97.4314	3.6554	-13.467
2.653	47.10	97.4214	3.6550	-13.431
2.662	47.19	97.4115	3.6546	-13.394
2.670	47.28	97.4016	3.6542	-13.358
2.678	47.37	97.3917	3.6539	-13.322
2.687	47.46	97.3818	3.6535	-13.286
2.695	47.55	97.3720	3.6531	-13.250
2.703	47.64	97.3621	3.6528	-13.214
2.712	47.73	97.3522	3.6524	-13.177
2.720	47.82	97.3423	3.6520	-13.141
2.728	47.91	97.3325	3.6517	-13.104
2.737	48.00	97.3226	3.6513	-13.067
2.745	48.09	97.3127	3.6509	-13.030
2.753	48.19	97.3028	3.6505	-12.993
2.762	48.28	97.2930	3.6502	-12.956
2.770	48.37	97.2831	3.6498	-12.919
2.778	48.46	97.2732	3.6494	-12.883
2.787	48.55	97.2633	3.6491	-12.846
2.795	48.64	97.2534	3.6487	-12.809
2.803	48.73	97.2436	3.6483	-12.772
2.812	48.83	97.2337	3.6479	-12.735
2.820	48.92	97.2238	3.6476	-12.699
2.828	49.01	97.2139	3.6472	-12.663
2.837	49.10	97.2041	3.6468	-12.626
2.845	49.19	97.1942	3.6465	-12.589
2.853	49.28	97.1843	3.6461	-12.552
2.862	49.37	97.1744	3.6457	-12.515
2.870	49.46	97.1645	3.6453	-12.478
2.878	49.55	97.1546	3.6450	-12.441
2.887	49.65	97.1447	3.6446	-12.404
2.895	49.74	97.1347	3.6442	-12.367
2.903	49.83	97.1248	3.6439	-12.330
2.912	49.92	97.1149	3.6435	-12.291
2.920	50.01	97.1050	3.6431	-12.254
2.928	50.10	97.0952	3.6427	-12.217
2.937	50.19	97.0853	3.6424	-12.179
2.945	50.28	97.0754	3.6420	-12.142
2.953	50.38	97.0655	3.6416	-12.104
2.962	50.47	97.0556	3.6413	-12.067
2.970	50.56	97.0458	3.6409	-12.029
2.978	50.65	97.0359	3.6405	-11.991
2.987	50.74	97.0260	3.6402	-11.953
2.995	50.83	97.0161	3.6398	-11.916
3.003	50.92	97.0063	3.6394	-11.878
3.012	51.01	96.9964	3.6390	-11.840
3.020	51.11	96.9866	3.6387	-11.802
3.028	51.20	96.9768	3.6383	-11.764
3.037	51.29	96.9670	3.6379	-11.726
3.045	51.38	96.9572	3.6376	-11.689
3.053	51.47	96.9474	3.6372	-11.651
3.062	51.56	96.9376	3.6368	-11.613
3.070	51.65	96.9279	3.6365	-11.576
3.078	51.74	96.9181	3.6361	-11.539
3.087	51.84	96.9083	3.6357	-11.502
3.095	51.93	96.8986	3.6354	-11.464
3.103	52.02	96.8888	3.6350	-11.427
3.112	52.11	96.8791	3.6346	-11.389
3.120	52.20	96.8693	3.6343	-11.351
3.128	52.29	96.8596	3.6339	-11.314
3.137	52.38	96.8498	3.6335	-11.277
3.145	52.47	96.8401	3.6332	-11.239
3.153	52.56	96.8304	3.6328	-11.201
3.162	52.65	96.8206	3.6324	-11.162
3.170	52.75	96.8109	3.6321	-11.123
3.178	52.84	96.8012	3.6317	-11.085
3.187	52.93	96.7915	3.6314	-11.046
3.195	53.02	96.7819	3.6310	-11.009
3.203	53.11	96.7722	3.6306	-10.971
3.212	53.20	96.7626	3.6303	-10.933
3.220	53.29	96.7530	3.6299	-10.895
3.228	53.38	96.7433	3.6295	-10.857
3.237	53.47	96.7337	3.6292	-10.820
3.245	53.56	96.7242	3.6288	-10.782
3.253	53.65	96.7146	3.6285	-10.745
3.262	53.74	96.7050	3.6281	-10.708
3.270	53.83	96.6955	3.6278	-10.671
3.278	53.92	96.6859	3.6274	-10.633
3.287	54.01	96.6764	3.6270	-10.595
3.295	54.10	96.6668	3.6267	-10.557
3.303	54.20	96.6573	3.6263	-10.519
3.312	54.29	96.6478	3.6260	-10.482
3.320	54.38	96.6383	3.6256	-10.444
3.328	54.47	96.6288	3.6253	-10.407
3.337	54.56	96.6193	3.6249	-10.369
3.345	54.65	96.6099	3.6245	-10.331
3.353	54.74	96.6005	3.6242	-10.293
3.362	54.82	96.5910	3.6238	-10.256
3.370	54.92	96.5816	3.6235	-10.218
3.378	55.01	96.5722	3.6231	-10.179
3.387	55.10	96.5628	3.6228	-10.142
3.395	55.19	96.5533	3.6224	-10.105
3.403	55.28	96.5440	3.6221	-10.066
3.412	55.37	96.5346	3.6217	-10.028
3.420	55.46	96.5252	3.6214	-9.990
3.428	55.55	96.5159	3.6210	-9.953
3.437	55.64	96.5066	3.6207	-9.915
3.445	55.73	96.4972	3.6203	-9.878
3.453	55.81	96.4879	3.6200	-9.841
3.462	55.90	96.4787	3.6196	-9.803
3.470	55.99	96.4694	3.6193	-9.766
3.478	56.08	96.4601	3.6189	-9.728
3.487	56.17	96.4509	3.6186	-9.691
3.495	56.26	96.4416	3.6182	-9.654
3.503	56.35	96.4324	3.6179	-9.617
3.512	56.44	96.4232	3.6175	-9.580
3.520	56.53	96.4140	3.6172	-9.543
3.528	56.62	96.4049	3.6168	-9.505
3.537	56.71	96.3957	3.6165	-9.468
3.545	56.80	96.3866	3.6162	-9.431
3.553	56.89	96.3775	3.6158	-9.393
3.562	56.98	96.3683	3.6155	-9.356
3.570	57.06	96.3592	3.6151	-9.319
3.578	57.15	96.3501	3.6148	-9.282
3.587	57.24	96.3410	3.6145	-9.245
