##Temp./>C,Time/min,Mass/%,Segment
821.76801, 94.69833, 33.43810,3
821.81799, 94.70333, 33.43810,3
821.86700, 94.70833, 33.43810,3
821.91803, 94.71333, 33.43810,3
821.96503, 94.71833, 33.43810,3
822.01099, 94.72333, 33.43810,3
822.05902, 94.72833, 33.43810,3
822.11798, 94.73333, 33.43810,3
822.16901, 94.73833, 33.43810,3
822.21198, 94.74333, 33.43810,3
822.26099, 94.74833, 33.43810,3
822.31500, 94.75333, 33.43810,3
822.37201, 94.75833, 33.43810,3
822.40997, 94.76333, 33.43810,3
822.46301, 94.76833, 33.42857,3
822.51398, 94.77333, 33.42857,3
822.56500, 94.77833, 33.42857,3
822.61401, 94.78333, 33.42857,3
822.66901, 94.78833, 33.42857,3
822.71399, 94.79333, 33.42857,3
822.77002, 94.79833, 33.42857,3
822.82202, 94.80333, 33.42857,3
822.87299, 94.80833, 33.42857,3
822.91498, 94.81333, 33.42857,3
822.96899, 94.81833, 33.42857,3
823.01398, 94.82333, 33.42857,3
823.06598, 94.82833, 33.42857,3
823.12000, 94.83333, 33.42857,3
823.17102, 94.83833, 33.42857,3
823.21899, 94.84333, 33.41905,3
823.26801, 94.84833, 33.41905,3
823.32202, 94.85333, 33.41905,3
823.36798, 94.85833, 33.41905,3
823.42102, 94.86333, 33.41905,3
823.46802, 94.86833, 33.41905,3
823.51703, 94.87333, 33.41905,3
823.56201, 94.87833, 33.41905,3
823.61700, 94.88333, 33.41905,3
823.66901, 94.88833, 33.41905,3
823.72400, 94.89333, 33.41905,3
823.76898, 94.89833, 33.41905,3
823.82501, 94.90333, 33.41905,3
823.86603, 94.90833, 33.41905,3
823.91998, 94.91333, 33.41905,3
823.96997, 94.91833, 33.40000,3
824.01001, 94.92333, 33.40000,3
824.06097, 94.92833, 33.40000,3
824.11603, 94.93333, 33.40000,3
824.16498, 94.93833, 33.40000,3
824.22101, 94.94333, 33.40000,3
824.26398, 94.94833, 33.40000,3
824.31201, 94.95333, 33.40000,3
824.36798, 94.95833, 33.40000,3
824.40997, 94.96333, 33.40000,3
824.46899, 94.96833, 33.40000,3
824.52100, 94.97333, 33.40000,3
824.56897, 94.97833, 33.40000,3
824.61700, 94.98333, 33.40000,3
824.66498, 94.98833, 33.40000,3
824.71698, 94.99333, 33.40000,3
824.76801, 94.99833, 33.40000,3
824.81299, 95.00333, 33.40000,3
824.86499, 95.00833, 33.40000,3
824.91498, 95.01333, 33.40000,3
824.97601, 95.01833, 33.40000,3
825.02301, 95.02333, 33.40000,3
825.07202, 95.02833, 33.40000,3
825.12701, 95.03333, 33.40000,3
825.16803, 95.03833, 33.40000,3
825.22198, 95.04333, 33.40000,3
825.27301, 95.04833, 33.40000,3
825.32202, 95.05333, 33.38095,3
825.36902, 95.05833, 33.38095,3
825.42297, 95.06333, 33.38095,3
825.47101, 95.06833, 33.38095,3
825.52502, 95.07333, 33.38095,3
825.56897, 95.07833, 33.38095,3
825.62299, 95.08333, 33.38095,3
825.67297, 95.08833, 33.38095,3
825.72601, 95.09333, 33.38095,3
825.78003, 95.09833, 33.38095,3
825.82098, 95.10333, 33.38095,3
825.87903, 95.10833, 33.38095,3
825.92200, 95.11333, 33.38095,3
825.97400, 95.11833, 33.38095,3
826.01801, 95.12333, 33.38095,3
826.06299, 95.12833, 33.38095,3
826.12000, 95.13333, 33.38095,3
826.17297, 95.13833, 33.38095,3
826.22601, 95.14333, 33.38095,3
826.27698, 95.14833, 33.38095,3
826.32202, 95.15333, 33.38095,3
826.37402, 95.15833, 33.38095,3
826.42297, 95.16333, 33.38095,3
826.47803, 95.16833, 33.38095,3
826.52698, 95.17333, 33.38095,3
826.57898, 95.17833, 33.38095,3
826.62201, 95.18333, 33.38095,3
826.68402, 95.18833, 33.38095,3
826.73102, 95.19333, 33.38095,3
826.77899, 95.19833, 33.38095,3
826.83002, 95.20333, 33.38095,3
826.88098, 95.20833, 33.38095,3
826.93103, 95.21333, 33.38095,3
826.98199, 95.21833, 33.38095,3
827.03101, 95.22333, 33.38095,3
827.08002, 95.22833, 33.38095,3
827.12903, 95.23333, 33.38095,3
827.18298, 95.23833, 33.38095,3
827.23102, 95.24333, 33.36190,3
827.28601, 95.24833, 33.36190,3
827.33002, 95.25333, 33.36190,3
827.38000, 95.25833, 33.36190,3
827.43298, 95.26333, 33.36190,3
827.47803, 95.26833, 33.36190,3
827.53003, 95.27333, 33.36190,3
827.58099, 95.27833, 33.36190,3
827.62799, 95.28333, 33.36190,3
827.68402, 95.28833, 33.36190,3
827.72699, 95.29333, 33.36190,3
827.78302, 95.29833, 33.36190,3
827.82898, 95.30333, 33.36190,3
827.87598, 95.30833, 33.36190,3
827.93298, 95.31333, 33.36190,3
827.98700, 95.31833, 33.36190,3
828.03497, 95.32333, 33.36190,3
828.08398, 95.32833, 33.36190,3
828.13702, 95.33333, 33.36190,3
828.19098, 95.33833, 33.36190,3
828.23700, 95.34333, 33.36190,3
828.28699, 95.34833, 33.36190,3
828.33801, 95.35333, 33.36190,3
828.38599, 95.35833, 33.36190,3
828.43500, 95.36333, 33.36190,3
828.49103, 95.36833, 33.36190,3
828.52802, 95.37333, 33.36190,3
828.58698, 95.37833, 33.36190,3
828.63599, 95.38333, 33.36190,3
828.69098, 95.38833, 33.36190,3
828.73901, 95.39333, 33.34286,3
828.79498, 95.39833, 33.34286,3
828.83502, 95.40333, 33.34286,3
828.89203, 95.40833, 33.34286,3
828.94098, 95.41333, 33.34286,3
828.99200, 95.41833, 33.34286,3
829.04498, 95.42333, 33.34286,3
829.09601, 95.42833, 33.34286,3
829.13599, 95.43333, 33.34286,3
829.19000, 95.43833, 33.34286,3
829.23700, 95.44333, 33.34286,3
829.28699, 95.44833, 33.34286,3
829.33801, 95.45333, 33.34286,3
829.39398, 95.45833, 33.34286,3
829.44000, 95.46333, 33.34286,3
829.49701, 95.46833, 33.34286,3
829.54602, 95.47333, 33.34286,3
829.59003, 95.47833, 33.34286,3
829.64001, 95.48333, 33.34286,3
829.69702, 95.48833, 33.34286,3
829.74402, 95.49333, 33.34286,3
829.79199, 95.49833, 33.34286,3
829.84399, 95.50333, 33.33333,3
829.89099, 95.50833, 33.33333,3
829.94501, 95.51333, 33.33333,3
829.99701, 95.51833, 33.33333,3
830.04199, 95.52333, 33.33333,3
830.10101, 95.52833, 33.33333,3
830.14398, 95.53333, 33.33333,3
830.19800, 95.53833, 33.33333,3
830.24402, 95.54333, 33.33333,3
830.29700, 95.54833, 33.33333,3
830.35199, 95.55333, 33.33333,3
830.39600, 95.55833, 33.33333,3
830.44598, 95.56333, 33.33333,3
830.49902, 95.56833, 33.33333,3
830.54102, 95.57333, 33.33333,3
830.59802, 95.57833, 33.33333,3
830.64203, 95.58333, 33.32381,3
830.69702, 95.58833, 33.32381,3
830.74500, 95.59333, 33.32381,3
830.79401, 95.59833, 33.32381,3
830.84900, 95.60333, 33.32381,3
830.89502, 95.60833, 33.32381,3
830.95001, 95.61333, 33.32381,3
830.99500, 95.61833, 33.32381,3
831.04602, 95.62333, 33.32381,3
831.10498, 95.62833, 33.32381,3
831.15002, 95.63333, 33.32381,3
831.20203, 95.63833, 33.32381,3
831.25598, 95.64333, 33.32381,3
831.29700, 95.64833, 33.32381,3
831.34698, 95.65333, 33.32381,3
831.39801, 95.65833, 33.32381,3
831.44397, 95.66333, 33.31429,3
831.51599, 95.66833, 33.31429,3
831.55298, 95.67333, 33.31429,3
831.60498, 95.67833, 33.31429,3
831.65399, 95.68333, 33.31429,3
831.71399, 95.68833, 33.31429,3
831.75299, 95.69333, 33.31429,3
831.80701, 95.69833, 33.31429,3
831.85901, 95.70333, 33.31429,3
831.91302, 95.70833, 33.31429,3
831.95697, 95.71333, 33.31429,3
832.00598, 95.71833, 33.31429,3
832.05298, 95.72333, 33.31429,3
832.10797, 95.72833, 33.31429,3
832.15601, 95.73333, 33.30476,3
832.20801, 95.73833, 33.30476,3
832.25098, 95.74333, 33.30476,3
832.31000, 95.74833, 33.30476,3
832.35699, 95.75333, 33.30476,3
832.40698, 95.75833, 33.30476,3
832.45300, 95.76333, 33.30476,3
832.51001, 95.76833, 33.30476,3
832.55298, 95.77333, 33.30476,3
832.60901, 95.77833, 33.30476,3
832.65503, 95.78333, 33.30476,3
832.69897, 95.78833, 33.30476,3
832.76001, 95.79333, 33.30476,3
832.81097, 95.79833, 33.30476,3
832.85602, 95.80333, 33.30476,3
832.90601, 95.80833, 33.29524,3
832.96002, 95.81333, 33.29524,3
833.00098, 95.81833, 33.29524,3
833.05798, 95.82333, 33.29524,3
833.10797, 95.82833, 33.29524,3
833.15198, 95.83333, 33.29524,3
833.20300, 95.83833, 33.29524,3
833.25897, 95.84333, 33.29524,3
833.30499, 95.84833, 33.29524,3
833.35602, 95.85333, 33.28571,3
833.40399, 95.85833, 33.28571,3
833.45697, 95.86333, 33.28571,3
833.50800, 95.86833, 33.28571,3
833.55701, 95.87333, 33.28571,3
833.60101, 95.87833, 33.28571,3
833.65698, 95.88333, 33.28571,3
833.70599, 95.88833, 33.28571,3
833.75598, 95.89333, 33.28571,3
833.80298, 95.89833, 33.28571,3
833.85602, 95.90333, 33.26667,3
833.90002, 95.90833, 33.26667,3
833.95697, 95.91333, 33.26667,3
834.00598, 95.91833, 33.26667,3
834.05902, 95.92333, 33.26667,3
834.11298, 95.92833, 33.26667,3
834.15698, 95.93333, 33.26667,3
834.21100, 95.93833, 33.26667,3
834.25403, 95.94333, 33.26667,3
834.30701, 95.94833, 33.26667,3
834.36401, 95.95333, 33.26667,3
834.41199, 95.95833, 33.26667,3
834.46198, 95.96333, 33.26667,3
834.50598, 95.96833, 33.26667,3
834.55902, 95.97333, 33.26667,3
834.60901, 95.97833, 33.26667,3
834.66400, 95.98333, 33.26667,3
834.70502, 95.98833, 33.26667,3
834.75299, 95.99333, 33.26667,3
834.80402, 95.99833, 33.26667,3
834.85101, 96.00333, 33.26667,3
834.90399, 96.00833, 33.26667,3
834.95099, 96.01333, 33.26667,3
835.00500, 96.01833, 33.26667,3
835.06000, 96.02333, 33.26667,3
835.10901, 96.02833, 33.26667,3
835.15198, 96.03333, 33.26667,3
835.21198, 96.03833, 33.24762,3
835.25500, 96.04333, 33.24762,3
835.31000, 96.04833, 33.24762,3
835.35498, 96.05333, 33.24762,3
835.40698, 96.05833, 33.24762,3
835.46100, 96.06333, 33.24762,3
835.50500, 96.06833, 33.24762,3
835.56000, 96.07333, 33.24762,3
835.60901, 96.07833, 33.24762,3
835.65802, 96.08333, 33.24762,3
835.71002, 96.08833, 33.24762,3
835.75500, 96.09333, 33.24762,3
835.81000, 96.09833, 33.24762,3
835.86298, 96.10333, 33.24762,3
835.91400, 96.10833, 33.24762,3
835.96100, 96.11333, 33.24762,3
836.00403, 96.11833, 33.24762,3
836.04999, 96.12333, 33.24762,3
836.10901, 96.12833, 33.24762,3
836.16699, 96.13333, 33.24762,3
836.21100, 96.13833, 33.24762,3
836.25897, 96.14333, 33.24762,3
836.30902, 96.14833, 33.24762,3
836.35901, 96.15333, 33.22857,3
836.40997, 96.15833, 33.22857,3
836.46399, 96.16333, 33.22857,3
836.51202, 96.16833, 33.22857,3
836.55798, 96.17333, 33.22857,3
836.61298, 96.17833, 33.22857,3
836.65802, 96.18333, 33.22857,3
836.71301, 96.18833, 33.22857,3
836.76099, 96.19333, 33.22857,3
836.81299, 96.19833, 33.22857,3
836.86401, 96.20333, 33.22857,3
836.90997, 96.20833, 33.22857,3
836.95801, 96.21333, 33.22857,3
837.01202, 96.21833, 33.22857,3
837.05701, 96.22333, 33.22857,3
837.11200, 96.22833, 33.22857,3
837.17297, 96.23333, 33.22857,3
837.21100, 96.23833, 33.22857,3
837.25702, 96.24333, 33.22857,3
837.31201, 96.24833, 33.22857,3
837.36102, 96.25333, 33.22857,3
837.40997, 96.25833, 33.22857,3
837.46399, 96.26333, 33.22857,3
837.50800, 96.26833, 33.22857,3
837.56097, 96.27333, 33.22857,3
837.61102, 96.27833, 33.22857,3
837.66101, 96.28333, 33.22857,3
837.70599, 96.28833, 33.22857,3
837.76001, 96.29333, 33.22857,3
837.81201, 96.29833, 33.20952,3
837.85901, 96.30333, 33.20952,3
837.92102, 96.30833, 33.20952,3
837.96198, 96.31333, 33.20952,3
838.01300, 96.31833, 33.20952,3
838.06299, 96.32333, 33.20952,3
838.11102, 96.32833, 33.20952,3
838.15997, 96.33333, 33.20952,3
838.21002, 96.33833, 33.20952,3
838.26300, 96.34333, 33.20952,3
838.30499, 96.34833, 33.20952,3
838.35901, 96.35333, 33.20952,3
838.41498, 96.35833, 33.20952,3
838.45697, 96.36333, 33.20952,3
838.51001, 96.36833, 33.20952,3
838.55902, 96.37333, 33.20952,3
838.61499, 96.37833, 33.20000,3
838.66498, 96.38333, 33.20000,3
838.70398, 96.38833, 33.20000,3
838.76300, 96.39333, 33.20000,3
838.81500, 96.39833, 33.20000,3
838.85999, 96.40333, 33.20000,3
838.91302, 96.40833, 33.20000,3
838.96100, 96.41333, 33.20000,3
839.01099, 96.41833, 33.20000,3
839.05701, 96.42333, 33.20000,3
839.10999, 96.42833, 33.20000,3
839.15900, 96.43333, 33.20000,3
839.20801, 96.43833, 33.20000,3
839.26599, 96.44333, 33.20000,3
839.31299, 96.44833, 33.20000,3
839.35498, 96.45333, 33.20000,3
839.41199, 96.45833, 33.19048,3
839.46503, 96.46333, 33.19048,3
839.50800, 96.46833, 33.19048,3
839.55701, 96.47333, 33.19048,3
839.61298, 96.47833, 33.19048,3
839.65802, 96.48333, 33.19048,3
839.70898, 96.48833, 33.19048,3
839.76202, 96.49333, 33.19048,3
839.81000, 96.49833, 33.19048,3
839.86102, 96.50333, 33.19048,3
839.90900, 96.50833, 33.19048,3
839.95697, 96.51333, 33.19048,3
840.00897, 96.51833, 33.19048,3
840.05902, 96.52333, 33.19048,3
840.10498, 96.52833, 33.19048,3
840.15900, 96.53333, 33.19048,3
840.20502, 96.53833, 33.18095,3
840.25702, 96.54333, 33.18095,3
840.30701, 96.54833, 33.18095,3
840.36298, 96.55333, 33.18095,3
840.40399, 96.55833, 33.18095,3
840.45203, 96.56333, 33.18095,3
840.51099, 96.56833, 33.18095,3
840.56201, 96.57333, 33.18095,3
840.60999, 96.57833, 33.18095,3
840.66101, 96.58333, 33.18095,3
840.70898, 96.58833, 33.18095,3
840.76300, 96.59333, 33.18095,3
840.81097, 96.59833, 33.18095,3
840.85602, 96.60333, 33.18095,3
840.90399, 96.60833, 33.18095,3
840.96198, 96.61333, 33.18095,3
841.00500, 96.61833, 33.18095,3
841.05902, 96.62333, 33.18095,3
841.10498, 96.62833, 33.18095,3
841.16101, 96.63333, 33.18095,3
841.20099, 96.63833, 33.17143,3
841.25000, 96.64333, 33.17143,3
841.30298, 96.64833, 33.17143,3
841.34698, 96.65333, 33.17143,3
841.41199, 96.65833, 33.17143,3
841.45502, 96.66333, 33.17143,3
841.50201, 96.66833, 33.17143,3
841.55798, 96.67333, 33.17143,3
841.60797, 96.67833, 33.17143,3
841.65002, 96.68333, 33.17143,3
841.70502, 96.68833, 33.16190,3
841.75702, 96.69333, 33.16190,3
841.81000, 96.69833, 33.16190,3
841.85602, 96.70333, 33.16190,3
841.90302, 96.70833, 33.18095,3
841.95398, 96.71333, 33.18095,3
842.00500, 96.71833, 33.18095,3
842.05402, 96.72333, 33.18095,3
842.10498, 96.72833, 33.18095,3
842.15698, 96.73333, 33.18095,3
842.20398, 96.73833, 33.18095,3
842.25897, 96.74333, 33.18095,3
842.31299, 96.74833, 33.18095,3
842.35797, 96.75333, 33.18095,3
842.40997, 96.75833, 33.18095,3
842.46301, 96.76333, 33.17143,3
842.51501, 96.76833, 33.17143,3
842.56000, 96.77333, 33.17143,3
842.60602, 96.77833, 33.17143,3
842.65601, 96.78333, 33.17143,3
842.70801, 96.78833, 33.17143,3
842.75500, 96.79333, 33.17143,3
842.81598, 96.79833, 33.17143,3
842.86700, 96.80333, 33.17143,3
842.91400, 96.80833, 33.17143,3
842.96002, 96.81333, 33.17143,3
843.01099, 96.81833, 33.17143,3
843.05798, 96.82333, 33.15238,3
843.11499, 96.82833, 33.15238,3
843.15900, 96.83333, 33.15238,3
843.20898, 96.83833, 33.15238,3
843.26300, 96.84333, 33.15238,3
843.30902, 96.84833, 33.15238,3
843.36401, 96.85333, 33.15238,3
843.40802, 96.85833, 33.15238,3
843.46899, 96.86333, 33.15238,3
843.51202, 96.86833, 33.15238,3
843.55798, 96.87333, 33.15238,3
843.61298, 96.87833, 33.15238,3
843.66199, 96.88333, 33.15238,3
843.70697, 96.88833, 33.15238,3
843.76099, 96.89333, 33.15238,3
843.80701, 96.89833, 33.15238,3
843.86298, 96.90333, 33.15238,3
843.90601, 96.90833, 33.15238,3
843.95599, 96.91333, 33.15238,3
844.01398, 96.91833, 33.15238,3
844.05701, 96.92333, 33.15238,3
844.11700, 96.92833, 33.15238,3
844.16199, 96.93333, 33.15238,3
844.20801, 96.93833, 33.13333,3
844.25702, 96.94333, 33.13333,3
844.31500, 96.94833, 33.13333,3
844.36200, 96.95333, 33.13333,3
844.41498, 96.95833, 33.13333,3
844.46503, 96.96333, 33.13333,3
844.51898, 96.96833, 33.13333,3
844.56201, 96.97333, 33.13333,3
844.60901, 96.97833, 33.13333,3
844.66699, 96.98333, 33.13333,3
844.71698, 96.98833, 33.13333,3
844.76300, 96.99333, 33.13333,3
844.81702, 96.99833, 33.13333,3
844.86603, 97.00333, 33.13333,3
844.90802, 97.00833, 33.13333,3
844.96899, 97.01333, 33.13333,3
845.01099, 97.01833, 33.13333,3
845.06299, 97.02333, 33.13333,3
845.11298, 97.02833, 33.13333,3
845.16602, 97.03333, 33.13333,3
845.21301, 97.03833, 33.13333,3
845.26099, 97.04333, 33.13333,3
845.31500, 97.04833, 33.13333,3
845.36298, 97.05333, 33.11429,3
845.41302, 97.05833, 33.11429,3
845.46301, 97.06333, 33.11429,3
845.51099, 97.06833, 33.11429,3
845.56403, 97.07333, 33.11429,3
845.61102, 97.07833, 33.11429,3
845.66803, 97.08333, 33.11429,3
845.71399, 97.08833, 33.11429,3
845.76898, 97.09333, 33.11429,3
845.81201, 97.09833, 33.11429,3
845.86700, 97.10333, 33.11429,3
845.91699, 97.10833, 33.11429,3
845.96301, 97.11333, 33.11429,3
846.01801, 97.11833, 33.11429,3
846.06097, 97.12333, 33.11429,3
846.10797, 97.12833, 33.11429,3
846.16602, 97.13333, 33.11429,3
846.21698, 97.13833, 33.11429,3
846.26202, 97.14333, 33.11429,3
846.31500, 97.14833, 33.11429,3
846.37701, 97.15333, 33.11429,3
846.41199, 97.15833, 33.11429,3
846.46802, 97.16333, 33.11429,3
846.52698, 97.16833, 33.11429,3
846.56897, 97.17333, 33.09524,3
846.62299, 97.17833, 33.09524,3
846.66803, 97.18333, 33.09524,3
846.71399, 97.18833, 33.09524,3
846.77100, 97.19333, 33.09524,3
846.81097, 97.19833, 33.09524,3
846.86298, 97.20333, 33.09524,3
846.91302, 97.20833, 33.09524,3
846.96698, 97.21333, 33.09524,3
847.01398, 97.21833, 33.09524,3
847.07397, 97.22333, 33.09524,3
847.11499, 97.22833, 33.09524,3
847.16302, 97.23333, 33.09524,3
847.21802, 97.23833, 33.09524,3
847.26599, 97.24333, 33.09524,3
847.31097, 97.24833, 33.09524,3
847.36902, 97.25333, 33.09524,3
847.41602, 97.25833, 33.09524,3
847.46301, 97.26333, 33.09524,3
847.51300, 97.26833, 33.09524,3
847.56799, 97.27333, 33.09524,3
847.61902, 97.27833, 33.09524,3
847.66498, 97.28333, 33.07619,3
847.71100, 97.28833, 33.07619,3
847.76703, 97.29333, 33.07619,3
847.82397, 97.29833, 33.07619,3
847.86499, 97.30333, 33.07619,3
847.91699, 97.30833, 33.07619,3
847.96100, 97.31333, 33.07619,3
848.01599, 97.31833, 33.07619,3
848.06702, 97.32333, 33.07619,3
848.12402, 97.32833, 33.07619,3
848.16400, 97.33333, 33.06667,3
848.21100, 97.33833, 33.06667,3
848.26599, 97.34333, 33.06667,3
848.31799, 97.34833, 33.06667,3
848.36499, 97.35333, 33.06667,3
848.41901, 97.35833, 33.06667,3
848.46600, 97.36333, 33.06667,3
848.51501, 97.36833, 33.06667,3
848.56598, 97.37333, 33.06667,3
848.62201, 97.37833, 33.06667,3
848.66699, 97.38333, 33.06667,3
848.71997, 97.38833, 33.05714,3
848.76300, 97.39333, 33.05714,3
848.81598, 97.39833, 33.05714,3
848.86798, 97.40333, 33.05714,3
848.92102, 97.40833, 33.05714,3
848.96301, 97.41333, 33.05714,3
849.02100, 97.41833, 33.05714,3
849.06598, 97.42333, 33.05714,3
849.11401, 97.42833, 33.05714,3
849.16498, 97.43333, 33.05714,3
849.22803, 97.43833, 33.05714,3
849.26801, 97.44333, 33.05714,3
849.31598, 97.44833, 33.05714,3
849.36200, 97.45333, 33.05714,3
849.41998, 97.45833, 33.05714,3
849.46899, 97.46333, 33.04762,3
849.51703, 97.46833, 33.04762,3
849.56897, 97.47333, 33.04762,3
849.61902, 97.47833, 33.04762,3
849.66101, 97.48333, 33.03810,3
849.71198, 97.48833, 33.03810,3
849.76501, 97.49333, 33.03810,3
849.81000, 97.49833, 33.03810,3
849.86700, 97.50333, 33.03810,3
849.91602, 97.50833, 33.03810,3
849.96301, 97.51333, 33.03810,3
850.01001, 97.51833, 33.03810,3
850.06201, 97.52333, 33.03810,3
850.10999, 97.52833, 33.03810,3
850.15802, 97.53333, 33.02857,3
850.21600, 97.53833, 33.02857,3
850.26398, 97.54333, 33.02857,3
850.30603, 97.54833, 33.02857,3
850.36298, 97.55333, 33.02857,3
850.41998, 97.55833, 33.02857,3
850.47198, 97.56333, 33.02857,3
850.51202, 97.56833, 33.02857,3
850.55603, 97.57333, 33.02857,3
850.61298, 97.57833, 33.02857,3
850.66400, 97.58333, 33.02857,3
850.71600, 97.58833, 33.02857,3
850.76501, 97.59333, 33.01905,3
850.81201, 97.59833, 33.01905,3
850.85999, 97.60333, 33.01905,3
850.91101, 97.60833, 33.01905,3
850.95398, 97.61333, 33.01905,3
851.01398, 97.61833, 33.01905,3
851.06097, 97.62333, 33.01905,3
851.11902, 97.62833, 33.01905,3
851.15997, 97.63333, 33.00000,3
851.21198, 97.63833, 33.00000,3
851.25897, 97.64333, 33.00000,3
851.31201, 97.64833, 33.00000,3
851.36603, 97.65333, 33.00000,3
851.41602, 97.65833, 33.00000,3
851.45398, 97.66333, 33.00000,3
851.50800, 97.66833, 33.00000,3
851.55200, 97.67333, 33.00000,3
851.61298, 97.67833, 33.00000,3
851.65900, 97.68333, 33.00000,3
851.70001, 97.68833, 33.00000,3
851.76099, 97.69333, 33.00000,3
851.80798, 97.69833, 33.00000,3
851.85901, 97.70333, 33.00000,3
851.90302, 97.70833, 33.00000,3
851.95099, 97.71333, 33.00000,3
852.00500, 97.71833, 33.00000,3
852.05603, 97.72333, 33.00000,3
852.10303, 97.72833, 33.00000,3
852.15302, 97.73333, 33.00000,3
852.20398, 97.73833, 33.00000,3
852.25598, 97.74333, 33.00000,3
852.30701, 97.74833, 33.00000,3
852.35602, 97.75333, 33.00000,3
852.40302, 97.75833, 33.00000,3
852.45300, 97.76333, 33.00000,3
852.50299, 97.76833, 32.98095,3
852.55798, 97.77333, 32.98095,3
852.60797, 97.77833, 32.98095,3
852.66101, 97.78333, 32.98095,3
852.70898, 97.78833, 32.98095,3
852.75598, 97.79333, 32.98095,3
852.80200, 97.79833, 32.98095,3
852.86102, 97.80333, 32.98095,3
852.90503, 97.80833, 32.98095,3
852.95502, 97.81333, 32.98095,3
853.00299, 97.81833, 32.98095,3
853.05103, 97.82333, 32.98095,3
853.09900, 97.82833, 32.98095,3
853.15198, 97.83333, 32.98095,3
853.20300, 97.83833, 32.98095,3
853.25403, 97.84333, 32.98095,3
853.29901, 97.84833, 32.98095,3
853.35602, 97.85333, 32.98095,3
853.40198, 97.85833, 32.98095,3
853.45697, 97.86333, 32.98095,3
853.50500, 97.86833, 32.96190,3
853.53998, 97.87333, 32.96190,3
853.60101, 97.87833, 32.96190,3
853.65399, 97.88333, 32.96190,3
853.70398, 97.88833, 32.96190,3
853.74799, 97.89333, 32.96190,3
853.79901, 97.89833, 32.96190,3
853.84998, 97.90333, 32.96190,3
853.90002, 97.90833, 32.96190,3
853.94800, 97.91333, 32.95238,3
853.99597, 97.91833, 32.95238,3
854.04498, 97.92333, 32.95238,3
854.09802, 97.92833, 32.95238,3
854.14502, 97.93333, 32.95238,3
854.20203, 97.93833, 32.95238,3
854.24701, 97.94333, 32.95238,3
854.29901, 97.94833, 32.95238,3
854.34302, 97.95333, 32.95238,3
854.39600, 97.95833, 32.95238,3
854.45599, 97.96333, 32.95238,3
854.49701, 97.96833, 32.94286,3
854.54602, 97.97333, 32.94286,3
854.59698, 97.97833, 32.94286,3
854.65002, 97.98333, 32.94286,3
854.69598, 97.98833, 32.94286,3
854.74597, 97.99333, 32.94286,3
854.79999, 97.99833, 32.94286,3
854.84900, 98.00333, 32.94286,3
854.89301, 98.00833, 32.94286,3
854.94598, 98.01333, 32.94286,3
854.99701, 98.01833, 32.94286,3
855.04602, 98.02333, 32.93333,3
855.09802, 98.02833, 32.93333,3
855.15198, 98.03333, 32.93333,3
855.19897, 98.03833, 32.93333,3
855.24402, 98.04333, 32.93333,3
855.28998, 98.04833, 32.93333,3
855.34802, 98.05333, 32.93333,3
855.39600, 98.05833, 32.93333,3
855.45001, 98.06333, 32.93333,3
855.49103, 98.06833, 32.93333,3
855.54102, 98.07333, 32.93333,3
855.59198, 98.07833, 32.93333,3
855.64600, 98.08333, 32.93333,3
855.70099, 98.08833, 32.92381,3
855.74799, 98.09333, 32.92381,3
855.78802, 98.09833, 32.92381,3
855.84302, 98.10333, 32.92381,3
855.89099, 98.10833, 32.92381,3
855.94702, 98.11333, 32.92381,3
855.98602, 98.11833, 32.92381,3
856.04303, 98.12333, 32.92381,3
856.09302, 98.12833, 32.91429,3
856.14001, 98.13333, 32.91429,3
856.19397, 98.13833, 32.91429,3
856.24402, 98.14333, 32.90476,3
856.29199, 98.14833, 32.90476,3
856.34900, 98.15333, 32.90476,3
856.39099, 98.15833, 32.90476,3
856.44897, 98.16333, 32.90476,3
856.49402, 98.16833, 32.90476,3
856.54602, 98.17333, 32.89524,3
856.59399, 98.17833, 32.89524,3
856.64099, 98.18333, 32.89524,3
856.69397, 98.18833, 32.89524,3
856.74402, 98.19333, 32.89524,3
856.79700, 98.19833, 32.89524,3
856.83899, 98.20333, 32.89524,3
856.89502, 98.20833, 32.89524,3
856.94501, 98.21333, 32.89524,3
856.99701, 98.21833, 32.88571,3
857.04303, 98.22333, 32.88571,3
857.09198, 98.22833, 32.88571,3
857.13300, 98.23333, 32.88571,3
857.19501, 98.23833, 32.88571,3
857.24103, 98.24333, 32.88571,3
857.28900, 98.24833, 32.88571,3
857.34198, 98.25333, 32.88571,3
857.38599, 98.25833, 32.87619,3
857.44202, 98.26333, 32.87619,3
857.48297, 98.26833, 32.87619,3
857.53900, 98.27333, 32.87619,3
857.59003, 98.27833, 32.87619,3
857.64600, 98.28333, 32.87619,3
857.68903, 98.28833, 32.87619,3
857.75000, 98.29333, 32.87619,3
857.79303, 98.29833, 32.87619,3
857.83600, 98.30333, 32.87619,3
857.89099, 98.30833, 32.87619,3
857.94598, 98.31333, 32.85714,3
857.98499, 98.31833, 32.85714,3
858.03601, 98.32333, 32.85714,3
858.08899, 98.32833, 32.85714,3
858.13702, 98.33333, 32.85714,3
858.19202, 98.33833, 32.85714,3
858.24103, 98.34333, 32.85714,3
858.28802, 98.34833, 32.85714,3
858.34399, 98.35333, 32.85714,3
858.38501, 98.35833, 32.85714,3
858.43500, 98.36333, 32.85714,3
858.48499, 98.36833, 32.85714,3
