Time	Temperature	Weight	Weight	Heat Flow
min	°C	%	mg	mW
3.587	52.98	97.1949	9.6457	-12.165
3.595	53.06	97.1844	9.6446	-12.137
3.603	53.14	97.1738	9.6436	-12.109
3.612	53.23	97.1632	9.6425	-12.082
3.620	53.31	97.1526	9.6415	-12.053
3.628	53.40	97.1420	9.6404	-12.025
3.637	53.48	97.1315	9.6394	-11.996
3.645	53.56	97.1209	9.6383	-11.969
3.653	53.65	97.1104	9.6373	-11.941
3.662	53.73	97.0998	9.6362	-11.914
3.670	53.81	97.0892	9.6352	-11.886
3.678	53.90	97.0786	9.6341	-11.859
3.687	53.98	97.0679	9.6331	-11.831
3.695	54.06	97.0573	9.6320	-11.803
3.703	54.15	97.0466	9.6310	-11.775
3.712	54.23	97.0360	9.6299	-11.748
3.720	54.31	97.0253	9.6289	-11.720
3.728	54.40	97.0147	9.6278	-11.693
3.737	54.48	97.0040	9.6267	-11.666
3.745	54.56	96.9934	9.6257	-11.638
3.753	54.65	96.9828	9.6246	-11.610
3.762	54.73	96.9722	9.6236	-11.583
3.770	54.81	96.9615	9.6225	-11.556
3.778	54.90	96.9510	9.6215	-11.528
3.787	54.98	96.9404	9.6204	-11.501
3.795	55.06	96.9298	9.6194	-11.475
3.803	55.15	96.9193	9.6183	-11.448
3.812	55.23	96.9088	9.6173	-11.420
3.820	55.31	96.8983	9.6162	-11.392
3.828	55.40	96.8878	9.6152	-11.365
3.837	55.48	96.8774	9.6142	-11.338
3.845	55.56	96.8670	9.6131	-11.310
3.853	55.65	96.8566	9.6121	-11.282
3.862	55.73	96.8462	9.6111	-11.255
3.870	55.81	96.8358	9.6100	-11.227
3.878	55.90	96.8254	9.6090	-11.199
3.887	55.98	96.8150	9.6080	-11.173
3.895	56.06	96.8046	9.6069	-11.146
3.903	56.15	96.7941	9.6059	-11.119
3.912	56.23	96.7836	9.6049	-11.092
3.920	56.31	96.7730	9.6038	-11.065
3.928	56.40	96.7625	9.6028	-11.038
3.937	56.48	96.7519	9.6017	-11.011
3.945	56.56	96.7414	9.6007	-10.983
3.953	56.64	96.7309	9.5996	-10.957
3.962	56.73	96.7204	9.5986	-10.929
3.970	56.81	96.7100	9.5976	-10.902
3.978	56.89	96.6995	9.5965	-10.875
3.987	56.98	96.6890	9.5955	-10.848
3.995	57.06	96.6786	9.5944	-10.822
4.003	57.14	96.6682	9.5934	-10.795
4.012	57.23	96.6579	9.5924	-10.769
4.020	57.31	96.6475	9.5914	-10.743
4.028	57.39	96.6370	9.5903	-10.717
4.037	57.47	96.6265	9.5893	-10.691
4.045	57.56	96.6161	9.5882	-10.665
4.053	57.64	96.6056	9.5872	-10.639
4.062	57.72	96.5951	9.5862	-10.612
4.070	57.81	96.5847	9.5851	-10.586
4.078	57.89	96.5744	9.5841	-10.559
4.087	57.97	96.5640	9.5831	-10.532
4.095	58.06	96.5536	9.5820	-10.504
